ecli,indegree,outdegree,page_rank,hub_score,initial_hub_score,hub_rank,authority,betweenness,info_map
ECLI:EU:C:2017:356,2,0,3.220978314036569e-5,1.7280808266479985e-17,0,6.317864327214426e-5,2.2364627787883984e-7,0,10
ECLI:EU:C:2017:540,2,0,3.220978314036569e-5,1.7280808266479985e-17,0,6.317864327214426e-5,2.2364627787883984e-7,0,10
ECLI:EU:C:2017:639,12,0,3.4914513387237613e-05,1.0383845678347083e-16,0,3.7907185963286557e-4,1.3384768115406377e-6,0,10
ECLI:EU:C:2017:891,3,0,3.253700128515429e-5,2.5959614195867708e-17,2.4249263171224573e-18,9.476796490821639e-5,4.8120229776112355e-8,0,1
ECLI:EU:C:1985:32,9,0,3.228760245592246e-5,7.680359229546659e-17,NA,2.8430389472464915e-4,7.171674791941209e-6,0,1
ECLI:EU:C:2017:679,3,0,3.19482912001184e-5,2.5959614195867708e-17,1.22672431476125e-17,9.476796490821639e-5,1.439070891875713e-6,0,1
ECLI:EU:T:2016:622,2,0,3.446107814844233e-5,1.7280808266479985e-17,0,6.317864327214426e-5,1.218538316207658e-8,0,74
ECLI:EU:T:2017:717,3,0,3.2836268542759185e-5,2.5959614195867708e-17,0,9.476796490821642e-5,4.582412960799843e-8,0,15
ECLI:EU:T:2018:271,1,0,3.2717511694503276e-5,8.640404133239992e-18,0,3.158932163607213e-5,2.1826649285956994e-8,0,1
ECLI:EU:T:2017:102,7,0,3.48411635691972e-5,5.990680199046394e-17,0,2.2112525145250492e-4,1.4290901996716905e-7,0,1
ECLI:EU:C:2017:388,2,0,3.2016204360883914e-5,1.7280808266479985e-17,1.8184168564440728e-17,6.317864327214426e-5,5.972865408347628e-8,0,1
ECLI:EU:T:2015:956,1,0,3.205387048366143e-5,8.640404133239992e-18,2.1551857942581648e-16,3.158932163607213e-5,1.4069483028129971e-8,0,1
ECLI:EU:C:2017:409,7,0,4.00716394827952e-5,5.990680199046394e-17,0,2.2112525145250492e-4,1.088032255156286e-7,0,15
ECLI:EU:T:2018:32,1,0,3.9486652045090164e-5,8.640404133239992e-18,6.595971992924046e-18,3.158932163607213e-5,1.6760080517892826e-13,0,1
ECLI:EU:C:2018:396,1,0,3.2247432503490295e-5,8.640404133239992e-18,1.8460095993671516e-17,3.158932163607213e-5,3.44323125677868e-9,0,1
ECLI:EU:C:2017:786,1,0,3.189902086779833e-5,8.640404133239992e-18,1.978739768268857e-17,3.158932163607213e-5,7.207927806691895e-7,0,1
ECLI:EU:T:2018:331,1,0,3.189902086779833e-5,8.640404133239992e-18,1.8460095993671516e-17,3.158932163607213e-5,7.207927806691895e-7,0,1
ECLI:EU:C:2018:509,6,0,3.6131577034723027e-5,5.1919228391735416e-17,3.6530560520996606e-17,1.8953592981643279e-4,3.4423316993680964e-8,0,1
ECLI:EU:T:2018:168,3,0,3.2642299023941205e-5,2.5959614195867708e-17,7.623322199984877e-18,9.476796490821639e-5,7.255843913893866e-7,0,1
ECLI:EU:T:2018:557,1,0,3.1940314098695156e-5,8.640404133239992e-18,1.0757193204423644e-17,3.158932163607213e-5,2.4186146379649016e-7,0,1
ECLI:EU:T:2017:637,1,0,3.237905467697393e-5,8.640404133239992e-18,4.607323973533784e-18,3.158932163607213e-5,5.760438918849399e-9,0,14
ECLI:EU:T:2018:103,1,0,3.6854208575417486e-5,8.640404133239992e-18,0,3.158932163607213e-5,1.6734499894507707e-9,0,1
ECLI:EU:C:2018:176,2,0,3.446107814844233e-5,1.7280808266479985e-17,1.3158100599190393e-17,6.317864327214426e-5,9.682241859361234e-8,0,130
ECLI:EU:T:2018:483,1,0,3.302519989225723e-5,8.640404133239992e-18,1.6762634863005352e-17,3.158932163607213e-5,6.466424760314043e-10,0,1
ECLI:EU:C:2018:673,2,0,3.3150205763972165e-5,1.7280808266479985e-17,1.8575485957880607e-17,6.317864327214426e-5,2.740509403392631e-8,0,1
ECLI:EU:T:2016:201,1,0,3.422176510574481e-5,8.640404133239992e-18,NA,3.158932163607213e-5,1.0356463585354955e-9,0,1
ECLI:EU:T:2017:719,1,0,3.2276046019465e-5,8.640404133239992e-18,0,3.158932163607213e-5,5.777706026336506e-8,0,2
ECLI:EU:C:1956:2,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4491
ECLI:EU:C:1956:3,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4490
ECLI:EU:C:1956:11,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4489
ECLI:EU:C:1958:12,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4488
ECLI:EU:C:1958:13,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4487
ECLI:EU:C:1958:14,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4486
ECLI:EU:C:1958:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4485
ECLI:EU:C:1959:6,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4484
ECLI:EU:C:1959:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4483
ECLI:EU:C:1959:16,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4482
ECLI:EU:C:1959:17,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4481
ECLI:EU:C:1959:19,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4480
ECLI:EU:C:1959:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4479
ECLI:EU:C:1959:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4478
ECLI:EU:C:1960:4,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4477
ECLI:EU:C:1960:13,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4476
ECLI:EU:C:1960:14,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4475
ECLI:EU:C:1960:17,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4474
ECLI:EU:C:1960:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4473
ECLI:EU:C:1960:22,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4472
ECLI:EU:C:1960:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4471
ECLI:EU:C:1960:34,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4470
ECLI:EU:C:1960:37,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4469
ECLI:EU:C:1960:46,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4468
ECLI:EU:C:1960:47,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4467
ECLI:EU:C:1961:2,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4466
ECLI:EU:C:1961:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4465
ECLI:EU:C:1961:29,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4464
ECLI:EU:C:1962:11,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4463
ECLI:EU:C:1962:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4462
ECLI:EU:C:1962:24,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4461
ECLI:EU:C:1962:25,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4460
ECLI:EU:C:1962:26,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4459
ECLI:EU:C:1962:43,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4458
ECLI:EU:C:1962:45,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4457
ECLI:EU:C:1962:47,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4456
ECLI:EU:C:1962:49,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4455
ECLI:EU:C:1963:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4454
ECLI:EU:C:1963:17,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4453
ECLI:EU:C:1963:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4452
ECLI:EU:C:1963:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4451
ECLI:EU:C:1963:50,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4450
ECLI:EU:C:1963:53,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4449
ECLI:EU:C:1963:56,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4448
ECLI:EU:C:1963:58,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4447
ECLI:EU:C:1964:8,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4446
ECLI:EU:C:1964:9,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4445
ECLI:EU:C:1964:16,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4444
ECLI:EU:C:1964:17,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4443
ECLI:EU:C:1964:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4442
ECLI:EU:C:1964:39,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4441
ECLI:EU:C:1964:49,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4440
ECLI:EU:C:1964:56,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4439
ECLI:EU:C:1964:57,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4438
ECLI:EU:C:1964:59,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4437
ECLI:EU:C:1964:60,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4436
ECLI:EU:C:1964:66,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4435
ECLI:EU:C:1965:4,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4434
ECLI:EU:C:1965:8,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4433
ECLI:EU:C:1965:16,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4432
ECLI:EU:C:1965:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4431
ECLI:EU:C:1965:28,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4430
ECLI:EU:C:1965:36,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4429
ECLI:EU:C:1965:37,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4428
ECLI:EU:C:1965:40,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4427
ECLI:EU:C:1965:52,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4426
ECLI:EU:C:1965:53,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4425
ECLI:EU:C:1965:58,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4424
ECLI:EU:C:1965:61,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4423
ECLI:EU:C:1965:65,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4422
ECLI:EU:C:1965:69,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4421
ECLI:EU:C:1965:74,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4420
ECLI:EU:C:1965:76,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4419
ECLI:EU:C:1965:76:2,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4418
ECLI:EU:C:1965:77,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4417
ECLI:EU:C:1965:78,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4416
ECLI:EU:C:1965:79,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4415
ECLI:EU:C:1965:80,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4414
ECLI:EU:C:1965:81,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4413
ECLI:EU:C:1965:124,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4412
ECLI:EU:C:1965:125,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4411
ECLI:EU:C:1965:126,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4410
ECLI:EU:C:1965:128,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4409
ECLI:EU:C:1965:129,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4408
ECLI:EU:C:1965:130,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4407
ECLI:EU:C:1965:131,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4406
ECLI:EU:C:1966:13,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4405
ECLI:EU:C:1966:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4404
ECLI:EU:C:1966:24,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4403
ECLI:EU:C:1966:29,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4402
ECLI:EU:C:1966:31,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4401
ECLI:EU:C:1966:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4400
ECLI:EU:C:1966:37,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4399
ECLI:EU:C:1966:40,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4398
ECLI:EU:C:1966:41,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4397
ECLI:EU:C:1966:43,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4396
ECLI:EU:C:1966:56,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4395
ECLI:EU:C:1966:57,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4394
ECLI:EU:C:1966:58,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4393
ECLI:EU:C:1966:59,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4392
ECLI:EU:C:1967:3,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4391
ECLI:EU:C:1967:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4390
ECLI:EU:C:1967:21,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4389
ECLI:EU:C:1967:23,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4388
ECLI:EU:C:1967:27,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4387
ECLI:EU:C:1967:28,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4386
ECLI:EU:C:1967:46,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4385
ECLI:EU:C:1967:47,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4384
ECLI:EU:C:1968:5,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4383
ECLI:EU:C:1968:8,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4382
ECLI:EU:C:1968:14,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4381
ECLI:EU:C:1968:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4380
ECLI:EU:C:1968:19,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4379
ECLI:EU:C:1968:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4378
ECLI:EU:C:1968:40,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4377
ECLI:EU:C:1968:42,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4376
ECLI:EU:C:1969:17,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4375
ECLI:EU:C:1969:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4374
ECLI:EU:C:1969:34,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4373
ECLI:EU:C:1969:46,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4372
ECLI:EU:C:1969:47,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4371
ECLI:EU:C:1969:53,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4370
ECLI:EU:C:1969:69,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4369
ECLI:EU:C:1969:71,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4368
ECLI:EU:C:1970:14,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4367
ECLI:EU:C:1970:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4366
ECLI:EU:C:1970:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4365
ECLI:EU:C:1970:27,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4364
ECLI:EU:C:1970:29,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4363
ECLI:EU:C:1970:38,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4362
ECLI:EU:C:1970:44,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4361
ECLI:EU:C:1970:53,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4360
ECLI:EU:C:1970:55,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4359
ECLI:EU:C:1970:57,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4358
ECLI:EU:C:1970:58,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4357
ECLI:EU:C:1970:59,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4356
ECLI:EU:C:1970:70,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4355
ECLI:EU:C:1970:74,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4354
ECLI:EU:C:1970:75,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4353
ECLI:EU:C:1970:86,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4352
ECLI:EU:C:1970:88,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4351
ECLI:EU:C:1970:89,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4350
ECLI:EU:C:1970:99,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4349
ECLI:EU:C:1970:103,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4348
ECLI:EU:C:1970:106,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4347
ECLI:EU:C:1970:108,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4346
ECLI:EU:C:1970:110,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4345
ECLI:EU:C:1970:112,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4344
ECLI:EU:C:1970:116,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4343
ECLI:EU:C:1970:119,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4342
ECLI:EU:C:1971:15,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4341
ECLI:EU:C:1971:16,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4340
ECLI:EU:C:1971:18,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4339
ECLI:EU:C:1971:19,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4338
ECLI:EU:C:1971:20,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4337
ECLI:EU:C:1971:25,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4336
ECLI:EU:C:1971:26,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4335
ECLI:EU:C:1971:27,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4334
ECLI:EU:C:1971:29,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4333
ECLI:EU:C:1971:30,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4332
ECLI:EU:C:1971:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4331
ECLI:EU:C:1971:36,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4330
ECLI:EU:C:1971:49,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4329
ECLI:EU:C:1971:50,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4328
ECLI:EU:C:1971:68,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4327
ECLI:EU:C:1971:70,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4326
ECLI:EU:C:1971:78,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4325
ECLI:EU:C:1971:85,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4324
ECLI:EU:C:1971:87,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4323
ECLI:EU:C:1971:88,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4322
ECLI:EU:C:1971:98,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4321
ECLI:EU:C:1971:100,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4320
ECLI:EU:C:1971:104,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4319
ECLI:EU:C:1971:106,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4318
ECLI:EU:C:1971:126,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4317
ECLI:EU:C:1972:3,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4316
ECLI:EU:C:1972:6,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4315
ECLI:EU:C:1972:7,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4314
ECLI:EU:C:1972:23,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4313
ECLI:EU:C:1972:27,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4312
ECLI:EU:C:1972:30,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4311
ECLI:EU:C:1972:33,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4310
ECLI:EU:C:1972:49,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4309
ECLI:EU:C:1972:64,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4308
ECLI:EU:C:1972:81,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4307
ECLI:EU:C:1972:90,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4306
ECLI:EU:C:1972:94,0,0,3.158932163607213e-5,8.640404133239992e-18,NA,0,2.948429284573913e-17,0,4305
